"person","gender","age","season","weekend","weight","exp.dermal","exp.inhal","exp.ingest","exp.diet","exp.nondiet","exp.drain","dose.inhal.ug","dose.intake.ug","dose.intake.mgkg","abs.dermal.ug","abs.inhal.ug","abs.ingest.ug","abs.tot.ug","abs.tot.mgkg","urine.tot.ug","exp.window","conc.inhal.max.prod.aer","conc.inhal.max.prod.vap","exp.inhal.indir","abs.hm.ug"
"41","F","32","F","0","47.218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","F","41","F","0","45.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","F","10","P","0","24.593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","M","34","W","1","78.168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","F","6","F","0","23.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.419982","0","0","0","0"
"46","F","9","F","0","24.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","M","33","F","0","62.716","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","F","4","F","0","18.375","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","F","46","S","1","88.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","M","41","S","0","82.254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","M","14","F","0","55.704","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","F","32","F","0","73.415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","F","42","S","0","47.574","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","M","0","W","0","10.581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","F","7","P","0","26.288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","M","11","F","1","30.822","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","M","57","S","0","81.684","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7e-05","0","0","0","0"
"58","F","6","W","0","22.143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","F","31","W","0","73.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4e-05","0","0","0","0"
"60","F","37","S","0","57.277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","M","20","W","0","69.572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","F","24","P","0","61.751","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","M","1","P","0","11.536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","F","9","S","0","33.489","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.7e-05","0","0","0","0"
"65","M","60","W","0","75.364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","F","63","P","1","79.907","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","M","43","W","0","96.989","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.047736","0","0","0","0"
"68","F","26","F","0","67.632","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","M","63","P","0","86.373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6e-05","0","0","0","0"
"70","M","84","F","1","73.067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","F","69","P","1","67.205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","M","25","P","1","95.486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005472","0","0","0","0"
"73","M","58","F","0","72.966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","M","31","F","1","70.828","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","M","3","P","0","15.498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","M","65","P","0","72.222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","M","17","W","0","58.484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","M","36","S","0","71.785","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","F","11","F","1","54.623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.13859","0","0","0","0"
"80","M","50","W","0","70.526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006936","0","0","0","0"
"81","F","3","S","0","17.214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.027099","0","0","0","0"
"82","F","31","S","1","74.753","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","F","45","W","1","70.621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","M","6","F","0","33.278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","F","70","S","1","67.696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","F","35","F","0","70.49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","F","34","P","1","93.109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","F","70","F","0","63.978","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","M","29","W","1","65.402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","M","5","F","0","16.236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","F","22","F","1","54.741","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","F","16","S","0","63.095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.103374","0","0","0","0"
"93","M","32","F","0","65.262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","F","52","W","0","53.519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","M","41","F","1","88.798","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.013819","0","0","0","0"
"96","M","31","P","0","83.262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","M","72","S","1","87.215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","F","10","S","0","32.943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00345","0","0","0","0"
"99","M","87","W","0","78.714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","F","13","P","1","49.161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7e-05","0","0","0","0"
"101","F","34","S","0","53.126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","F","7","P","0","26.727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","F","64","P","0","50.746","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","M","13","P","1","51.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","F","61","P","0","77.706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","M","31","F","0","73.461","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","F","4","W","1","14.904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","M","11","S","0","36.391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","F","78","W","0","52.277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","F","4","P","0","16.476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","F","30","P","1","72.679","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","M","9","F","0","34.129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","F","38","S","0","62.535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","F","89","W","1","60.255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","F","50","F","0","63.472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","F","38","F","0","77.064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","F","33","W","1","82.097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","F","32","F","1","64.279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","M","31","W","1","99.389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","M","76","S","1","67.094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.314723","0","0","0","0"
"121","F","11","F","0","24.074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","F","55","W","0","78.073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","F","45","W","0","67.703","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","F","36","F","0","57.049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","F","41","P","0","62.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","M","51","F","0","69.203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","M","15","W","0","55.434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","F","33","P","0","63.961","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","M","13","F","0","31.494","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","M","5","P","0","16.956","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000134","0","0","0","0"
"131","M","63","P","0","86.724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1e-05","0","0","0","0"
"132","M","33","F","0","73.105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","M","4","S","0","13.242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","F","64","W","0","49.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","M","25","S","1","81.088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","M","85","W","0","65.761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","F","58","P","0","73.843","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","M","15","F","0","56.656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","M","36","S","0","97.681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","F","15","W","0","59.012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","F","51","P","0","69.511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","F","41","S","1","60.557","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.041211","0","0","0","0"
"143","F","8","P","0","30.262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","M","18","F","0","69.998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","M","49","S","1","60.931","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","F","55","F","0","79.843","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","F","11","W","0","33.085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1e-06","0","0","0","0"
"148","M","38","S","0","94.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","F","4","S","1","22.262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.152549","0","0","0","0"
"150","M","57","W","0","80.204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3e-05","0","0","0","0"
"151","F","31","S","0","53.931","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.972238","0","0","0","0"
"152","F","45","P","1","58.722","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","M","29","P","0","90.534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6e-06","0","0","0","0"
"154","F","38","S","0","78.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","M","10","P","0","26.174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","F","44","F","0","101.397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","F","58","F","0","72.223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","M","55","F","1","57.586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.351493","0","0","0","0"
"159","F","29","P","1","55.524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","F","12","S","1","46.193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","F","11","P","0","48.325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","F","54","F","1","67.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","M","51","S","1","79.168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","M","43","F","0","78.563","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00057","0","0","0","0"
"165","F","2","F","1","11.718","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4e-05","0","0","0","0"
"166","F","31","S","0","52.801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.278113","0","0","0","0"
"167","M","8","S","0","28.678","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","M","58","W","0","70.28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.42627","0","0","0","0"
"169","M","47","F","0","94.442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000132","0","0","0","0"
"170","F","17","P","0","55.493","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","M","62","F","0","83.518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","F","52","W","0","44.732","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","M","35","W","0","73.308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","F","72","S","0","89.524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","F","12","P","0","50.907","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000236","0","0","0","0"
"176","F","10","P","0","34.193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00138","0","0","0","0"
"177","M","77","W","1","120.329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","M","63","S","1","93.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","M","30","P","0","84.593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","M","43","P","0","65.777","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","F","67","P","0","62.252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","M","23","W","1","94.406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","M","55","F","0","77.239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","M","29","P","0","64.796","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","F","55","W","0","72.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","F","39","S","0","67.113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","M","20","P","1","72.293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","M","28","P","0","70.288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.203901","0","0","0","0"
"189","F","38","P","0","85.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","F","89","F","0","75.798","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","M","3","S","0","19.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","M","33","W","0","69.334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3e-05","0","0","0","0"
"193","M","24","S","0","79.921","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","F","52","F","0","65.513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","F","14","P","1","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","M","5","F","0","26.392","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","F","26","F","0","82.018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.043003","0","0","0","0"
"198","F","33","S","1","79.882","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","M","7","F","0","22.542","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","F","47","S","1","76.109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","M","23","F","1","65.844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","F","30","F","0","47.899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","F","36","W","0","45.749","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","M","44","F","0","70.312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","F","27","W","0","50.365","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","M","79","S","0","59.935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","M","12","S","0","38.49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","M","48","S","0","96.506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","F","54","P","0","67.932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","M","4","P","0","17.435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001761","0","0","0","0"
"211","F","35","F","1","44.136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.019246","0","0","0","0"
"212","M","61","P","0","80.733","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","M","45","F","0","74.481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","M","35","W","1","75.273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","M","16","S","0","63.876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","M","76","P","1","60.396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","M","30","F","0","63.435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","M","18","P","0","76.652","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","M","10","S","0","39.492","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9e-05","0","0","0","0"
"220","F","69","F","0","63.962","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","F","36","P","0","54.302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","F","7","S","1","19.495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","M","88","S","0","68.807","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.014784","0","0","0","0"
"224","M","46","W","0","94.799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","F","33","P","0","59.739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","M","26","W","0","89.922","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","F","33","W","0","59.286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","M","10","S","0","26.478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","F","19","S","0","56.973","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","M","46","S","1","95.536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","F","50","P","0","46.764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","F","10","P","0","54.548","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","F","28","P","1","51.395","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","M","16","W","0","86.518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","M","15","P","1","65.338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2e-06","0","0","0","0"
"236","M","70","P","1","55.353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","F","84","P","0","60.207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","M","7","S","0","26.466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","M","34","S","1","56.847","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
