"person","gender","age","season","weekend","weight","exp.dermal","exp.inhal","exp.ingest","exp.diet","exp.nondiet","exp.drain","dose.inhal.ug","dose.intake.ug","dose.intake.mgkg","abs.dermal.ug","abs.inhal.ug","abs.ingest.ug","abs.tot.ug","abs.tot.mgkg","urine.tot.ug","exp.window","conc.inhal.max.prod.aer","conc.inhal.max.prod.vap","exp.inhal.indir","abs.hm.ug"
"16","F","23","P","0","57.861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","F","76","F","1","86.845","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","F","41","S","0","54.499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","M","38","P","0","76.574","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","M","14","S","1","53.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","M","29","W","0","66.511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","F","18","S","0","53.053","0.10264","0.000307","0.020502","0","2.3e-05","0","0.002082","0.022601","4.26e-07","7e-06","0.000333","0.019915","0.020255","3.82e-07","0.006977","93.758735","0","0","0.000307","0.019893"
"23","M","31","W","1","83.221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","F","48","F","0","53.619","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","F","67","W","0","75.533","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","F","50","P","0","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136.092434","0","0","0","0"
"27","M","59","P","0","87.994","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","F","65","S","1","56.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","F","28","F","1","84.833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","M","22","S","1","73.714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004488","0","0","0","0"
"31","M","21","F","0","54.997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","M","40","S","0","70.605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","M","71","W","0","63.114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","M","35","S","1","65.288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","F","30","F","0","61.429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","F","51","P","0","59.593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","M","75","S","1","88.653","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","M","41","P","0","85.937","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","F","48","F","0","60.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","M","35","F","0","74.695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","M","13","S","0","34.857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","M","26","S","0","81.588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","F","41","W","0","60.498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","M","44","S","0","81.114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","M","51","W","0","84.893","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","F","14","S","0","60.829","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","M","47","S","0","81.746","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","F","35","P","0","90.688","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","F","24","P","1","53.401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","M","56","W","0","86.159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","M","40","W","0","67.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","M","77","P","0","83.032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","F","49","S","0","64.413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","M","36","W","0","88.74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","F","34","P","0","76.855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","M","46","W","1","87.465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","F","46","P","0","66.776","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","F","48","P","1","125.904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.465299","0","0","0","0"
"59","M","35","S","1","79.904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","F","44","W","0","85.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.691274","0","0","0","0"
"61","M","37","P","0","93.684","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","F","7","P","0","36.147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.566707","0","0","0","0"
"63","M","46","W","0","66.667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","F","60","W","0","65.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","F","71","P","1","62.758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","F","72","F","1","83.733","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","237.939078","0","0","0","0"
"67","F","50","P","0","69.701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","F","26","F","1","53.091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","F","25","S","1","65.075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","M","22","W","0","71.119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","F","49","F","0","66.369","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5e-06","0","0","0","0"
"72","F","18","W","0","64.417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","F","8","F","1","25.604","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","M","22","S","1","45.351","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","F","50","W","0","64.004","17.310896","33.825938","3.926877","0","2e-06","0.03254","508.031675","511.961649","0.007998873","0.000945","81.285068","3.814461","85.100474","0.001329607","55.011576","2.980979","0","80.817667","3.6e-05","3.814459"
"76","M","55","F","0","85.251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","F","22","W","0","65.712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","M","40","F","0","72.477","18.766016","17.861761","6.141936","0","0","0.035299","160.647962","166.792125","0.002301327","0.000733","25.703674","5.966109","31.670515","0.000436976","12.554762","0.047569","0","87.669783","0","5.966109"
"79","F","42","P","1","47.629","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","M","4","F","0","19.857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","M","45","F","0","78.739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","F","18","S","0","50.741","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.495642","0","0","0","0"
"83","M","34","P","1","118.717","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","F","16","F","0","50.144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","F","87","F","0","64.213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","F","7","F","0","32.286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49.738266","0","0","0","0"
"87","M","26","F","0","64.925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","M","70","F","0","73.729","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","F","71","W","0","70.623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","F","56","F","0","59.434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","F","43","F","1","48.078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","M","52","W","0","78.812","2.116381","0.010045","0.682205","0","0.000664","0","0.092889","0.775445","9.839e-06","0.00019","0.014862","0.662675","0.677728","8.599e-06","0.25265","1822.816495","0","0","0.010045","0.66203"
"93","M","12","S","0","42.822","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","M","18","S","0","67.102","1.7e-05","0","4e-06","0","0","0","1e-06","5e-06","0","0","0","3e-06","4e-06","0","2e-06","0.026449","0","0","0","3e-06"
"95","F","20","W","0","46.572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","F","47","W","1","77.901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","F","62","F","1","71.982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007882","0","0","0","0"
"98","M","4","P","0","19.258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8e-05","0","0","0","0"
"99","M","37","W","0","74.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","F","58","P","1","60.447","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","M","47","P","1","69.854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01707","0","0","0","0"
"102","M","0","S","0","9.805","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","M","53","W","1","97.615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","F","35","F","0","59.952","24.834171","35.498248","7.732961","0","0","0.046713","308.673511","316.411883","0.005277782","0.003418","49.387762","7.511588","56.902768","0.000949144","34.939411","2.2e-05","0","116.019036","0","7.511588"
"105","F","24","S","0","81.147","39.913054","176.342469","9.236161","0","0","0.052326","1713.485689","1722.731302","0.021229804","0.006317","274.15771","8.971755","283.135782","0.003489179","90.866078","0.000958","997.826337","186.463802","0","8.971755"
"106","M","23","P","0","65.294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","F","11","S","0","25.173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","M","17","F","0","52.736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8e-05","0","0","0","0"
"109","M","68","F","1","83.171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","F","38","P","0","88.489","1e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000835","0","0","0","0"
"111","F","6","S","0","21.118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","M","46","F","0","69.078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","M","8","F","0","23.986","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","M","2","F","0","17.228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","M","6","F","0","22.554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","F","35","S","0","54.448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","M","14","P","1","51.647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","M","24","P","0","56.761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8e-06","0","0","0","0"
"119","M","24","S","0","76.925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","M","31","F","0","87.446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","F","6","P","1","26.036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","M","6","F","1","19.645","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","F","36","W","0","64.231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","F","4","P","0","15.181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","F","38","F","0","48.595","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","F","35","P","0","45.603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","M","42","P","0","76.019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","M","81","W","0","69.707","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","F","30","P","0","68.973","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","F","47","W","1","73.241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","F","29","P","0","67.848","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.413329","0","0","0","0"
"132","F","67","F","1","62.538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","F","64","W","0","56.849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","F","5","S","0","17.954","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","M","6","W","1","24.393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","M","8","W","1","20.998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","M","22","S","0","75.499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.46291","0","0","0","0"
"138","M","36","P","0","96.521","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","M","45","P","0","85.775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000894","0","0","0","0"
"140","F","0","S","0","7.217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","F","19","F","1","52.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","M","14","S","0","57.712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","M","62","S","0","68.552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","M","24","P","0","68.781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","F","48","S","0","49.924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","M","61","S","0","68.316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","M","4","P","1","16.023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.041104","0","0","0","0"
"148","F","56","S","0","55.121","2e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9e-04","0","0","0","0"
"149","F","40","F","0","69.534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","F","59","S","0","64.499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","F","83","W","1","75.784","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","F","88","W","0","70.458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","M","68","P","0","79.715","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","M","41","S","1","71.682","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","M","2","F","1","14.181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","F","37","P","0","59.315","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","F","30","F","0","52.651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","M","35","S","0","65.704","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","M","41","W","1","71.951","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","M","37","P","1","82.845","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","M","15","F","1","63.606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","M","42","W","0","88.439","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.493295","0","0","0","0"
"163","F","49","W","0","67.199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","F","1","W","0","10.375","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","M","1","W","0","13.332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","M","45","P","0","84.243","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","F","16","F","0","57.76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7e-06","0","0","0","0"
"168","M","44","S","1","103.345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","F","12","W","1","34.605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","F","23","W","0","53.794","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","F","67","S","1","53.696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","F","28","F","0","68.498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","F","43","F","0","74.075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","F","37","P","0","61.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","F","59","S","0","74.532","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","F","5","F","0","24.498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","183.540417","0","0","0","0"
"177","M","47","W","1","79.754","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","F","36","W","0","63.212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","M","72","S","0","84.739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","F","36","P","1","48.286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","M","11","S","1","58.155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","F","96","P","0","47.352","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7e-05","0","0","0","0"
"183","F","10","S","1","44.232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","M","14","F","0","48.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","F","25","F","0","83.14","0.00146","7e-06","0.000382","0","0","0","6.2e-05","0.000445","5e-09","0","1e-05","0.000372","0.000382","5e-09","0.000246","0.783839","0","0","7e-06","0.000371"
"186","F","41","P","0","78.226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.76693","0","0","0","0"
"187","F","77","P","0","79.651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77.767372","0","0","0","0"
"188","M","9","S","0","36.291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","F","21","S","0","64.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","M","74","P","0","51.311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","F","3","S","0","20.063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","M","14","S","1","58.709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","M","20","S","0","59.153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","F","32","S","0","77.347","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","M","17","S","0","71.244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01479","0","0","0","0"
"196","F","52","P","1","48.759","8e-06","0","2e-06","0","0","0","0","2e-06","0","0","0","2e-06","2e-06","0","1e-06","0.010069","0","0","0","2e-06"
"197","M","15","F","1","60.808","0.002679","1.5e-05","0.000589","0","1e-06","0","0.000126","0.000715","1.2e-08","0","2e-05","0.000572","0.000592","1e-08","0.000364","4.758359","0","0","1.5e-05","0.000571"
"198","M","31","F","0","48.502","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","M","13","S","1","52.666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","F","9","W","1","22.291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","F","46","S","0","74.316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","F","49","P","0","65.605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.13843","0","0","0","0"
"203","M","20","P","0","57.322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","F","48","S","0","65.255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","M","45","F","1","61.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","M","40","P","0","69.105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","M","3","P","0","18.033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1e-06","0","0","0","0"
"208","M","3","W","1","13.851","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3e-06","0","0","0","0"
"209","F","66","S","0","71.119","0.030994","9.2e-05","0.008106","0","7.3e-05","0","0.000471","0.008585","1.21e-07","3e-06","7.5e-05","0.007874","0.007952","1.12e-07","0.005251","33.428959","0","0","9.2e-05","0.007803"
"210","M","2","S","1","13.626","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.013108","0","0","0","0"
"211","M","37","P","0","96.759","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","F","10","S","1","41.877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","M","50","F","0","87.937","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","M","9","F","1","37.408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","F","3","F","1","14.627","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","M","38","W","1","88.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","F","1","F","1","9.619","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1e-06","0","0","0","0"
"218","F","12","P","0","35.691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","M","23","S","1","83.814","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","F","44","W","1","73.803","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","F","90","S","0","74.788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","F","11","F","0","38.788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1e-06","0","0","0","0"
"223","M","17","S","0","62.154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","M","7","S","0","21.794","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","M","26","P","0","68.143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","M","8","P","0","24.434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","F","38","S","0","66.717","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","M","13","W","0","55.321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","F","30","P","1","66.684","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
