"","","exp.dermal","exp.ingest","exp.inhal","dose.inhal","dose.intake","abs.dermal.ug","abs.ingest.ug","abs.inhal.ug","abs.tot.ug","abs.tot.mgkg","ddd.mass","conc.max.prod.aer","conc.max.prod.vap","exp.inhal.indir","abs.hm.ug"
"70%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80%",Age_66+,7.01317218636392e-41,1.84796415403086e-41,1.17413730936293e-43,8.51223301918315e-43,3.82433041941103e-46,7.19990928784358e-45,1.79506198703444e-41,1.3619572830693e-43,1.99298386297119e-41,2.61810177672928e-46,0,0,0,1.17413730936293e-43,1.79250687615888e-41
"85%",Age_66+,3.38508663215212e-21,9.49011978386249e-22,1.46200729365381e-23,1.17545927270254e-22,1.69449688927209e-26,3.42410504403627e-25,9.21844357167687e-22,1.88073483632406e-23,9.50443173149267e-22,1.43010800402883e-26,0,0,0,1.11596298915554e-23,9.21200309550993e-22
"90%",Age_66+,1.03082817215252e-11,2.12053258048079e-12,2.13706551615193e-14,1.92598440656534e-13,4.56571379265839e-17,9.75773041750798e-16,2.05982752381113e-12,3.08157505050454e-14,2.12086683687836e-12,4.39744463648364e-17,0,0,0,1.89658520572509e-14,2.0583225892249e-12
"95%",Age_66+,7.20401259242183e-05,2.01705464816421e-05,1.85319090979565e-07,2.2657737866398e-06,3.86371049240629e-10,1.08081323894307e-08,1.95931188210171e-05,3.62523805862368e-07,2.02358019407719e-05,3.17254592373818e-10,0,0,0,1.0650362556208e-07,1.95781031300823e-05
"97.5%",Age_66+,0.0233212658169174,0.0053298826922223,6.38693292258627e-05,0.000493005103224439,9.45435013075784e-08,1.37213685507518e-06,0.00517730270649031,7.88808165159102e-05,0.00521801551157555,8.84039393948197e-08,0,0,0,2.65975319164716e-05,0.00517347295020816
"99%",Age_66+,0.860499043883126,0.270962740063272,0.00242430295327933,0.0168138211987478,3.43573632862276e-06,0.000133232215114482,0.263205816806201,0.00269021139179965,0.266685429150834,2.99690100853888e-06,0,0,0,0.000339975342843265,0.263096148139464
"99.5%",Age_66+,5.71166544601077,1.21884765563807,0.0246248450167435,0.268239329050736,5.78868335697214e-05,0.00083292796521146,1.18395537589276,0.0429182926481178,4.07718517828646,5.33582110436973e-05,0,0,0,0.00209769149851483,1.18395443504222
"mean",Age_66+,0.233650973449373,0.0603904516891721,2.19915181302667,15.4961043809878,0.000267981585906479,1.95557123556431e-05,0.0586616379817843,2.47937670095804,2.53805789465218,4.35627066960722e-05,0.000323257343887423,2.7692955710163,0.959672388682507,5.26154649263239e-05,0.0586556668581378
"sd",Age_66+,3.61218367891889,0.947890282277182,63.638372014367,397.156010518988,0.00742966113831466,0.000264040789280157,0.920754772154904,63.544961683038,64.1729884945239,0.00119816252498948,0.00579011009673151,63.6342265093716,16.7145388680357,0.000833713779369285,0.920741127784324
"Statistic",Cohort,ug/day,ug/day,ug/m3,ug/day,mg/kg/day,ug/day,ug/day,ug/day,ug/day,mg/kg/day,g/day,ug/m3,ug/m3,ug/m3,ug/day
