"person","gender","age","season","weekend","weight","exp.dermal","exp.inhal","exp.ingest","exp.diet","exp.nondiet","exp.drain","dose.inhal.ug","dose.intake.ug","dose.intake.mgkg","abs.dermal.ug","abs.inhal.ug","abs.ingest.ug","abs.tot.ug","abs.tot.mgkg","urine.tot.ug","exp.window","conc.inhal.max.prod.aer","conc.inhal.max.prod.vap","exp.inhal.indir","abs.hm.ug"
"18","F","27","F","0","60.756","1.107042","0.171911","0.26702","0","0","0.000509","2.493886","2.761084","4.5446e-05","0.000115","0.399022","0.259376","0.658512","1.0839e-05","0.366221","10.037832","4.963307","0.794994","2.1e-05","0.259376"
"19","M","30","P","0","76.711","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","F","26","W","1","73.888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","M","26","F","0","86.413","1.102606","0.150403","0.256156","0","3e-06","0.000374","1.830394","2.086739","2.4148e-05","7.9e-05","0.292863","0.248823","0.541765","6.269e-06","0.272663","229.916584","5.28437","0.42321","0.002956","0.24882"
"22","M","22","S","0","76.323","1.251206","0.138652","0.281116","0","0","0.000429","2.758444","3.039735","3.9827e-05","7.7e-05","0.441351","0.273069","0.714497","9.361e-06","0.377213","10.419965","6.074688","0.486504","1e-05","0.273068"
"23","M","29","S","0","70.595","0.81775","0.24236","0.201008","0","4e-06","0.000275","2.183177","2.384417","3.3776e-05","0.000125","0.349308","0.195254","0.544688","7.716e-06","0.322457","256.841057","3.89214","0.31171","0.002182","0.19525"
"24","M","11","P","0","45.186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.205076","0","0","0","0"
"25","F","60","W","0","51.777","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","F","31","S","1","63.367","2.654316","0.406616","0.800157","0","0","0.000912","5.499434","6.300202","9.9424e-05","0.000265","0.879909","0.777251","1.657426","2.6156e-05","0.876349","146.906652","12.898793","1.033027","0.000446","0.777251"
"27","M","12","W","0","31","0.005683","0.000116","0.001162","0","2e-06","0","0.000493","0.001656","5.3e-08","1e-06","7.9e-05","0.001129","0.001209","3.9e-08","0.000698","17.349973","0","0","0.000116","0.001128"
"28","M","9","F","0","30.415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.439549","0","0","0","0"
"29","M","55","P","1","95.364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","M","43","F","1","85.66","0.620206","0.072134","0.204664","0","0","0.001155","1.311035","1.515852","1.7696e-05","6.1e-05","0.209766","0.198805","0.408632","4.77e-06","0.247296","25.046923","0","1.441482","7.8e-05","0.198805"
"31","F","76","P","0","69.138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","M","33","P","0","59.966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","M","2","W","0","13.635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.836677","0","0","0","0"
"34","F","32","W","0","75.554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","M","51","P","0","96.212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","M","31","P","0","89.073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","F","45","S","0","76.903","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","F","71","P","0","59.566","0.188734","0.020976","0.045983","0","6e-06","0.000303","0.171224","0.217257","3.647e-06","1.5e-05","0.027396","0.044667","0.072078","1.21e-06","0.036079","394.350455","0","0.761398","0.005406","0.044661"
"39","M","48","P","0","96.784","0.182214","0.010088","0.032684","0","2e-06","0.000327","0.127082","0.159793","1.651e-06","1.3e-05","0.020333","0.031748","0.052095","5.38e-07","0.027694","14.928678","0","0.821254","5e-05","0.031747"
"40","F","15","W","0","52.214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","M","18","W","0","66.655","0.511764","0.015699","0.173782","0","4e-06","0.000171","0.184379","0.358259","5.375e-06","3.5e-05","0.029501","0.168807","0.198342","2.976e-06","0.093679","4.966875","2.421321","0.193917","2.4e-05","0.168803"
"42","M","44","F","0","80.281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","M","49","S","0","71.131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","M","24","S","0","54.28","3.024636","0.342886","0.997","0","3.6e-05","0.000616","2.842865","3.840673","7.0757e-05","0.000466","0.454858","0.968459","1.423783","2.6231e-05","0.842994","21.382313","15.968184","1.278846","3.8e-05","0.968424"
"45","F","35","P","0","53.699","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","F","16","W","0","56.855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","F","56","P","0","62.062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","M","40","P","0","79.208","0.278967","0.033577","0.041624","0","3e-06","0.000488","0.354774","0.396459","5.005e-06","3.9e-05","0.056764","0.040432","0.097235","1.228e-06","0.049934","20.134615","0","1.223301","7e-05","0.040429"
"49","F","12","F","0","43.075","0.987626","0.303716","0.314236","0","2e-06","0.000336","3.521744","3.836268","8.9059e-05","0.000168","0.563479","0.305241","0.868888","2.0171e-05","0.327949","5.551848","4.751142","0.380505","3.2e-05","0.305238"
"50","F","71","S","1","77.092","0.015245","3.8e-05","0.003481","0","3e-06","0","0.000319","0.003803","4.9e-08","1e-06","5.1e-05","0.003381","0.003434","4.5e-08","0.001109","16.488724","0","0","3.8e-05","0.003379"
"51","F","15","W","1","53.206","0.574981","0.508724","0.155975","0","1e-06","0.000116","6.463299","6.619337","0.00012441","2.6e-05","1.034128","0.15151","1.185663","2.2284e-05","0.726993","3.544269","3.030749","0.242724","1.4e-05","0.151509"
"52","F","49","W","0","49.141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","M","4","S","1","17.052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","M","55","W","0","74.019","0.664169","0.095779","0.156128","0","3e-06","0.000225","1.045659","1.201912","1.6238e-05","6.7e-05","0.167305","0.151659","0.319031","4.31e-06","0.140298","505.275029","3.18514","0.255089","0.004559","0.151656"
"55","M","1","S","0","12.526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280.315481","0","0","0","0"
"56","M","12","W","1","32.056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.828588","0","0","0","0"
"57","F","68","S","0","86.751","0.329759","0.011175","0.113947","0","1e-06","1.2e-05","0.108082","0.222098","2.56e-06","2.8e-05","0.017293","0.110685","0.128006","1.476e-06","0.059892","2.11169","1.902599","0.152374","3.5e-05","0.110683"
"58","M","75","F","0","68.95","3.749395","0.146837","0.920895","0","2e-06","0.001287","1.527843","2.44974","3.5529e-05","0.000606","0.244455","0.894532","1.139593","1.6528e-05","0.425453","34.636192","18.20631","1.458091","9e-05","0.894531"
"59","M","46","F","0","86.818","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","M","78","P","0","79.417","0.000361","4e-06","9.6e-05","0","0","0","2.4e-05","0.00012","2e-09","0","4e-06","9.4e-05","9.7e-05","1e-09","4.8e-05","0.784677","0","0","4e-06","9.4e-05"
"61","F","97","W","0","61.636","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","M","0","S","1","10.384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","313.379601","0","0","0","0"
"63","F","85","W","1","66.503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","M","4","F","0","20.699","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","519.09204","0","0","0","0"
"65","F","59","S","1","56.623","0.01274","2e-05","0.004253","0","4e-06","0","0.000188","0.004445","7.9e-08","3e-06","3e-05","0.004131","0.004164","7.4e-08","0.001929","4.350772","0","0","2e-05","0.004127"
"66","M","32","W","0","67.055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","F","39","W","1","87.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","M","55","W","1","76.337","4.805875","0.335377","0.949566","0","0.000142","0.001624","3.518574","4.469448","5.8549e-05","0.000546","0.562972","0.922383","1.485901","1.9465e-05","0.893154","46.424187","22.974768","1.839983","5.4e-05","0.922245"
"69","M","75","P","1","84.221","0.527811","0.044194","0.09711","0","1e-06","0.000145","0.546719","0.643941","7.646e-06","3.9e-05","0.087475","0.09433","0.181844","2.159e-06","0.076384","2.126874","2.654307","0.212576","3e-06","0.09433"
"70","F","43","W","0","71.343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","F","46","F","0","54.309","0.511431","0.054136","0.088636","0","0","1.9e-05","0.521113","0.609876","1.123e-05","5.1e-05","0.083378","0.086099","0.169528","3.122e-06","0.075295","0.627353","2.982087","0.238827","2e-06","0.086099"
"72","M","24","F","1","76.174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","M","22","F","0","77.682","1.49074","0.279197","0.312687","0","4e-06","0.000679","2.878628","3.191612","4.1085e-05","0.000198","0.46058","0.303736","0.764515","9.842e-06","0.434644","75.379929","6.595565","1.05644","0.00082","0.303732"
"74","M","17","S","0","66.671","0.441844","0.609901","0.109676","0","3e-06","0.000151","8.889762","8.999513","0.000134985","4.6e-05","1.422362","0.106537","1.528945","2.2933e-05","0.865639","5.294534","2.14021","0.171403","3.8e-05","0.106534"
"75","M","34","F","0","94.508","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","M","24","W","1","99.023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","M","55","P","1","66.298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","M","29","P","1","87.405","0.001107","6e-06","0.000211","0","0","0","6.1e-05","0.000272","3e-09","0","1e-05","0.000205","0.000215","2e-09","0.000134","5.464572","0","0","6e-06","0.000205"
"79","M","18","S","0","55.65","1.330439","0.286316","0.380668","0","1e-06","0.000369","2.073126","2.453977","4.4096e-05","9.7e-05","0.3317","0.36977","0.701568","1.2607e-05","0.303546","149.593248","6.735436","0.539422","7e-04","0.36977"
"80","F","11","F","0","39.085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","F","55","W","0","59.335","0.958715","0.010897","0.248739","0","5e-06","0.001731","0.118144","0.367094","6.187e-06","0.000131","0.018903","0.241619","0.260653","4.393e-06","0.147636","48.377109","0","4.341826","0.000332","0.241613"
"82","M","19","F","0","55.627","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","M","14","W","1","39.727","0.273878","0.028681","0.049934","0","2e-06","9.2e-05","0.273721","0.323715","8.149e-06","3.2e-05","0.043795","0.048504","0.092332","2.324e-06","0.04728","6.025321","1.299696","0.104089","0.000102","0.048503"
"84","M","14","P","0","66.807","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","M","47","W","0","98.457","1.167979","0.284827","0.287742","0","8e-06","0.000239","3.663113","3.95107","4.013e-05","9.3e-05","0.586098","0.279505","0.865696","8.793e-06","0.53514","25.036088","6.163617","0.493626","7.3e-05","0.279497"
"86","M","0","F","0","11.223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.087918","0","0","0","0"
"87","M","16","S","0","63.273","3.087867","3.432206","0.91508","0","2.8e-05","0.001032","55.464097","56.379854","0.000891052","0.000272","8.874255","0.888884","9.763412","0.000154305","4.403711","24.337463","14.595833","1.168939","0.000132","0.888857"
"88","F","7","W","0","26.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.498278","0","0","0","0"
"89","F","56","W","1","80.914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","M","44","P","0","85.31","0.461827","0.074436","0.104394","0","2e-06","9.1e-05","1.146253","1.250734","1.4661e-05","4e-05","0.1834","0.101405","0.284846","3.339e-06","0.150504","8.493836","2.368136","0.189657","0.000259","0.101403"
"91","F","47","W","0","65.576","0.759653","0.058337","0.163071","0","1.4e-05","0.000243","0.788045","0.951195","1.4505e-05","3.8e-05","0.126087","0.158402","0.284528","4.339e-06","0.155085","5.296901","3.441623","0.27563","2.7e-05","0.158389"
"92","M","12","S","0","41.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.744923","0","0","0","0"
"93","M","18","F","1","69.437","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","F","40","S","0","80.844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","F","52","W","0","66.155","0.497026","0.077128","0.138277","0","1e-06","0.000101","1.067627","1.206028","1.823e-05","6.8e-05","0.17082","0.134319","0.305206","4.614e-06","0.212955","6.610552","2.6191","0.209756","7e-05","0.134318"
"96","M","30","F","0","84.226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","M","54","F","0","78.315","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","M","24","W","0","65.462","0.000679","5.3e-05","0.000179","0","0","0","0.000367","0.000546","8e-09","0","5.9e-05","0.000174","0.000232","4e-09","0.000128","19.910505","0","0","5.3e-05","0.000173"
"99","F","18","W","0","59.412","0.523897","0.123886","0.127052","0","2e-06","0.000106","2.274834","2.40195","4.0428e-05","2.9e-05","0.363973","0.123415","0.487417","8.204e-06","0.213598","507.744674","2.732517","0.218839","0.001436","0.123414"
"100","M","59","W","0","102.758","0.28937","0.018047","0.088117","0","0","9.9e-05","0.211527","0.299706","2.917e-06","4e-05","0.033844","0.085595","0.119479","1.163e-06","0.077025","2.287024","1.397359","0.111911","2e-06","0.085594"
"101","F","41","P","1","70.069","0.054964","0.00793","0.018897","0","1e-06","9.7e-05","0.080342","0.099251","1.416e-06","5e-06","0.012855","0.018356","0.031216","4.46e-07","0.015751","59.285047","0","0.120637","0.000652","0.018356"
"102","M","71","S","0","66.556","0.020617","0.001868","0.005648","0","0","3.9e-05","0.020656","0.026305","3.95e-07","1e-06","0.003305","0.005486","0.008792","1.32e-07","0.00347","125.003422","0","0.095971","0.000415","0.005486"
"103","F","61","F","0","82.889","0.770519","0.045041","0.283282","0","1.8e-05","0.000157","0.554506","0.837965","1.011e-05","7.1e-05","0.088721","0.275172","0.363965","4.391e-06","0.155324","8.644815","4.055783","0.324816","5.2e-05","0.275155"
"104","M","33","W","0","46.869","1.450767","0.139723","0.25199","0","1e-06","0.000668","2.358749","2.610992","5.5709e-05","0.000128","0.3774","0.244776","0.622304","1.3278e-05","0.381008","59.997288","6.495775","0.780342","0.000132","0.244776"
"105","F","42","F","0","106.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","M","38","W","0","80.697","1.964066","0.554474","0.442703","0","1e-06","0.000674","10.24814","10.691083","0.000132485","0.000139","1.639702","0.43003","2.069872","2.565e-05","1.137974","344.665176","9.529434","0.763185","0.000935","0.430029"
"107","M","52","S","0","67.427","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","F","61","S","1","81.262","0.802369","0.026304","0.163735","0","3e-06","0.000163","0.231939","0.395781","4.87e-06","7.5e-05","0.03711","0.159047","0.196233","2.415e-06","0.086681","6.220869","4.208615","0.337056","1.9e-05","0.159045"
"109","F","80","W","0","77.59","1.141757","0.362903","0.316923","0","3e-06","0.000388","5.407484","5.724639","7.3781e-05","0.000137","0.865197","0.307851","1.173185","1.512e-05","0.44893","15.101058","5.493651","0.439971","4.9e-05","0.307848"
"110","F","31","P","0","62.902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","F","24","W","0","52.734","0.001488","1e-05","0.000541","0","0","0","9.2e-05","0.000633","1.2e-08","0","1.5e-05","0.000525","0.00054","1e-08","0.000207","1.756516","0","0","1e-05","0.000525"
"112","M","37","F","1","94.257","1.215612","0.318894","0.341242","0","3e-06","0.000245","3.61216","3.953628","4.1945e-05","0.000149","0.577946","0.331473","0.909568","9.65e-06","0.601871","94.039853","6.36267","0.509568","0.000597","0.331471"
"113","M","71","W","0","65.098","0.051002","0.001429","0.009942","0","1e-05","0","0.01591","0.02586","3.97e-07","5e-06","0.002546","0.009657","0.012208","1.88e-07","0.006676","81.850969","0","0","0.001429","0.009648"
"114","M","36","S","0","78.657","0.656134","0.093446","0.193896","0","1e-06","2.5e-05","1.128956","1.322939","1.6819e-05","3.4e-05","0.180633","0.188345","0.369013","4.691e-06","0.234173","4.512806","3.804799","0.304716","1.3e-05","0.188345"
"115","M","61","P","0","67.798","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","F","51","F","0","63.316","2.207964","0.284084","0.564688","0","1.2e-05","0.000738","3.427499","3.992579","6.3058e-05","0.000265","0.5484","0.548523","1.097188","1.7329e-05","0.763992","18.574227","10.446811","0.836655","0.00019","0.548511"
"117","M","0","P","0","8.236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.528072","0","0","0","0"
"118","F","25","F","1","45.991","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","M","44","S","1","61.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","M","52","F","1","72.684","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","F","9","P","0","36.212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","M","2","P","1","14.233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","F","33","F","0","60.423","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","M","32","W","1","78.348","1.171182","0.133069","0.300977","0","2e-05","0.000538","1.441405","1.742652","2.2242e-05","0.000117","0.230625","0.292361","0.523103","6.677e-06","0.281885","133.445408","5.226937","0.837221","0.001805","0.292341"
"125","M","12","F","1","43.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","499.022526","0","0","0","0"
"126","M","28","W","1","73.526","0.003278","0.001587","0.000941","0","0","0","0.025782","0.026723","3.63e-07","0","0.004125","0.000914","0.005039","6.9e-08","0.002184","266.09964","0","0","0.001587","0.000913"
"127","M","10","F","0","39.486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","M","12","S","0","37.448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4054.960286","0","0","0","0"
"129","M","12","S","1","32.493","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.664638","0","0","0","0"
"130","M","53","F","0","58.277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","F","13","P","1","58.353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","M","52","S","0","55.404","1.677334","0.171968","0.329415","0","5e-06","0.000929","2.202396","2.532129","4.5703e-05","0.000132","0.352383","0.319985","0.6725","1.2138e-05","0.396124","42.199954","6.891497","1.103841","9.2e-05","0.319979"
"133","M","66","S","0","76.109","0.215026","0.026242","0.089448","0","2e-06","0.000378","0.225839","0.315328","4.143e-06","1.8e-05","0.036134","0.086888","0.12304","1.617e-06","0.03743","13.538674","0","0.937713","2.4e-05","0.086886"
"134","M","36","S","1","77.617","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","F","64","W","0","53.047","0.085944","0.020426","0.025749","0","1.6e-05","0.00015","0.163333","0.189102","3.565e-06","9e-06","0.026133","0.025012","0.051153","9.64e-07","0.019414","1128.566627","0","0.371848","0.001164","0.024996"
"136","F","49","S","0","64.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","F","52","W","0","68.278","5.684464","0.279251","1.120432","0","7e-06","0.001153","2.859403","3.980795","5.8302e-05","0.000566","0.457504","1.088357","1.546428","2.2649e-05","0.838712","89.503656","29.991706","2.40195","9.9e-05","1.08835"
"138","M","54","F","0","87.108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","F","6","F","1","19.619","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147.828826","0","0","0","0"
"140","F","29","W","1","38.954","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","F","40","P","0","50.877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","F","18","P","0","64.469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","F","29","F","0","63.474","0.513791","0.090628","0.095351","0","0","0.000176","1.107168","1.202565","1.8946e-05","2.7e-05","0.177147","0.092621","0.269795","4.251e-06","0.154947","10.918271","2.493929","0.199732","1.3e-05","0.092621"
"144","F","34","S","0","65.965","0.416375","0.031622","0.097931","0","0","8.5e-05","0.353231","0.4512","6.84e-06","1.2e-05","0.056517","0.095127","0.151656","2.299e-06","0.062715","202.13849","2.200626","0.176242","0.000343","0.095127"
"145","M","6","P","0","21.625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","M","84","F","0","74.788","1.522653","0.447255","0.411869","0","5e-06","5.7e-05","4.413198","4.825416","6.4521e-05","0.000151","0.706112","0.400078","1.106341","1.4793e-05","0.755002","7.177578","8.730556","0.699205","2.2e-05","0.400074"
"147","F","9","S","0","30.941","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.196304","0","0","0","0"
"148","F","35","F","1","112.202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","M","52","P","0","116.379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","M","24","P","0","65.513","0.175256","0.011548","0.03853","0","0","0.000326","0.157292","0.195853","2.99e-06","1.3e-05","0.025167","0.037427","0.062607","9.56e-07","0.035629","6.194043","0","0.407111","2e-06","0.037427"
"151","M","39","P","0","78.453","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","M","19","S","1","91.414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","M","22","W","0","73.263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","F","57","P","1","68.528","1.177443","0.384598","0.437086","0","1e-06","0.000402","3.410192","3.847428","5.6144e-05","9e-05","0.545631","0.424574","0.970294","1.4159e-05","0.587477","8.41492","5.682086","0.455062","3.2e-05","0.424572"
"155","M","15","F","0","51.543","0.019348","0.000366","0.005594","0","0","3.4e-05","0.003659","0.009256","1.8e-07","1e-06","0.000585","0.005434","0.006021","1.17e-07","0.003578","1.476032","0","0.085385","9e-06","0.005434"
"156","M","0","F","0","8.946","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","146.83657","0","0","0","0"
"157","M","41","W","0","131.562","0.032143","1.8e-05","0.006967","0","4e-06","0","0.000252","0.007225","5.5e-08","2e-06","4e-05","0.006768","0.00681","5.2e-08","0.002077","2.565331","0","0","1.8e-05","0.006764"
"158","M","18","S","1","66.187","0.824066","0.146932","0.186496","0","1e-06","3.1e-05","2.110904","2.297572","3.4713e-05","0.000103","0.337745","0.181157","0.519005","7.841e-06","0.165997","7.986954","4.773938","0.382331","1.8e-05","0.181156"
"159","F","32","W","1","45.668","0.055186","0.001555","0.012792","0","0","0.000101","0.019816","0.032614","7.14e-07","2e-06","0.003171","0.012426","0.015599","3.42e-07","0.00697","2.375961","0","0.126647","6e-06","0.012425"
"160","M","78","P","1","56.255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","M","38","S","0","94.007","1.506958","0.130052","0.433442","0","3e-06","5.7e-05","2.141172","2.574853","2.739e-05","0.000135","0.342587","0.421034","0.763756","8.124e-06","0.354299","10.049798","8.676327","0.694862","5.8e-05","0.421031"
"162","M","25","F","0","74.887","1.052247","0.136507","0.283254","0","1e-06","0.00036","1.975248","2.258774","3.0162e-05","0.000183","0.31604","0.275145","0.591368","7.897e-06","0.271195","9.279203","5.099234","0.408383","8e-06","0.275144"
"163","F","41","W","0","62.066","0.33056","0.113376","0.071106","0","1e-06","0.000112","1.539917","1.611107","2.5958e-05","5.8e-05","0.246387","0.069071","0.315515","5.084e-06","0.217142","9.846228","1.588001","0.127178","5.3e-05","0.06907"
