"","","exp.dermal","exp.ingest","exp.inhal","dose.inhal","dose.intake","abs.dermal.ug","abs.ingest.ug","abs.inhal.ug","abs.tot.ug","abs.tot.mgkg","ddd.mass","conc.max.prod.aer","conc.max.prod.vap","exp.inhal.indir","abs.hm.ug"
"Statistic",Cohort,ug/day,ug/day,ug/m3,ug/day,mg/kg/day,ug/day,ug/day,ug/day,ug/day,mg/kg/day,g/day,ug/m3,ug/m3,ug/m3,ug/day
"sd",Age_20_65,2.23196698446935,0.552811404245497,0.0508684207262428,0.761627991498309,1.76404023167772e-05,0.00026458119427832,0.536985921253945,0.121860485307921,0.650729778754496,8.67687941062012e-06,0.00419759190889257,0,0.521262873482625,0.00015881425048056,0.536985726041379
"0.5%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.5%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97.5%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99%",Age_66+,8.8e-05,2.4e-05,0,3e-06,0,0,2.3e-05,0,2.4e-05,0,0,0,0,0,2.3e-05
"99.5%",Age_66+,0.038531,0.004942,4.8e-05,0.000421,9.6e-08,4e-06,0.0048,6.7e-05,0.004872,8.8e-08,0,0,0,4.8e-05,0.004791
"mean",Age_66+,0.00278874054982818,0.000906128865979381,3.22104810996564e-05,0.000254518041237113,1.80721649484536e-08,4.72508591065292e-07,0.000880187285223368,4.07225085910653e-05,0.000921382302405498,1.43264604810997e-08,0,0,0,3.22104810996564e-05,0.000879727663230241
"sd",Age_66+,0.0767019433172515,0.0257885431097886,0.00105660550082727,0.00841754607071685,5.32877653162544e-07,1.43377188145075e-05,0.0250502823249884,0.00134681193430593,0.0264072613617952,4.11336136240981e-07,0,0,0,0.00105660550082727,0.0250397198497776
"Statistic",Cohort,ug/day,ug/day,ug/m3,ug/day,mg/kg/day,ug/day,ug/day,ug/day,ug/day,mg/kg/day,g/day,ug/m3,ug/m3,ug/m3,ug/day
