"","","exp.dermal","exp.ingest","exp.inhal","dose.inhal","dose.intake","abs.dermal.ug","abs.ingest.ug","abs.inhal.ug","abs.tot.ug","abs.tot.mgkg","ddd.mass","conc.max.prod.aer","conc.max.prod.vap","exp.inhal.indir","abs.hm.ug"
"Statistic",Cohort,ug/day,ug/day,ug/m3,ug/day,mg/kg/day,ug/day,ug/day,ug/day,ug/day,mg/kg/day,g/day,ug/m3,ug/m3,ug/m3,ug/day
"50%",Age_20_65,1.111266,0.270942,0.011137,0.121152,6.227e-06,1e-04,0.263186,0.019384,0.29276,4.183e-06,0.001927,0,3.237612,0.000158,0.263177
"60%",Age_20_65,1.582547,0.398039,0.017288,0.198275,9.108e-06,0.000148,0.386644,0.031724,0.43157,6.14e-06,0.002793,0,4.537466,0.000229,0.386638
"70%",Age_20_65,2.290048,0.575502,0.026492,0.314357,1.3915e-05,0.000218,0.559027,0.050297,0.629417,8.972e-06,0.004048,0,6.379611,0.000339,0.558996
"75%",Age_20_65,2.793024,0.705982,0.03388,0.39761,1.692e-05,0.000266,0.685772,0.063618,0.764858,1.1069e-05,0.00494,0,7.597101,0.000425,0.685764
"80%",Age_20_65,3.463132,0.858815,0.043833,0.520373,2.1176e-05,0.000331,0.834229,0.08326,0.946141,1.3813e-05,0.00607,0,9.050429,0.000536,0.834215
"85%",Age_20_65,4.410425,1.100533,0.061403,0.713924,2.6786e-05,0.000421,1.069028,0.114228,1.196073,1.7735e-05,0.007789,0,11.394311,0.000704,1.068886
"90%",Age_20_65,5.877418,1.487011,0.088859,1.057966,3.7433e-05,0.000578,1.444442,0.169275,1.619719,2.3363e-05,0.010405,0,14.763294,0.000972,1.444382
"95%",Age_20_65,8.99804,2.333702,0.150815,1.861809,5.9332e-05,0.000904,2.266894,0.297889,2.510846,3.6321e-05,0.015953,0,22.717361,0.001534,2.266315
"97.5%",Age_20_65,12.597104,3.255542,0.224113,2.942782,8.5753e-05,0.001328,3.162345,0.470845,3.539774,5.1978e-05,0.022712,0,30.570793,0.002264,3.162003
"99%",Age_20_65,18.993784,4.675051,0.348324,4.916786,0.000124194,0.002046,4.541217,0.786686,5.084782,7.9574e-05,0.034171,0,46.090167,0.003541,4.541191
"99.5%",Age_20_65,25.872682,6.37169,0.463682,6.388764,0.000161341,0.003124,6.189286,1.022202,6.873682,9.7022e-05,0.044302,0,61.147917,0.004778,6.189188
"mean",Age_20_65,2.3785867640264,0.601648959240924,0.0355066409240924,0.444372985643564,1.51119132013201e-05,0.000237076567656766,0.584425387293729,0.0710996759075908,0.655762146039604,9.55845379537954e-06,0.00419219290429043,0,6.17620903993399,0.000399387623762376,0.584374197524753
"sd",Age_20_65,4.55079995978411,1.16117976102726,0.0979425472551821,1.3571463791958,3.15955617191397e-05,0.000492038209575126,1.12793835766408,0.217143418826091,1.25667895417911,1.84498376756672e-05,0.00824779954881949,0,10.947644171447,0.000835139053628886,1.12789278720318
"0.5%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.5%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10%",Age_66+,0.006009,0.001836,2.6e-05,0.000178,3e-08,0,0.001783,2.9e-05,0.00186,2.7e-08,0,0,0,1.4e-05,0.001782
"15%",Age_66+,0.035706,0.008637,8.6e-05,0.000657,1.32e-07,3e-06,0.00839,0.000105,0.008495,1.16e-07,0,0,0,3.3e-05,0.008384
"20%",Age_66+,0.110137,0.026928,0.00025,0.001889,4.34e-07,9e-06,0.026157,0.000302,0.026398,4.05e-07,0,0,0,5.1e-05,0.02613
"25%",Age_66+,0.265289,0.065618,0.001102,0.008728,1.324e-06,2.1e-05,0.06374,0.001396,0.071231,1.026e-06,0,0,0,6.9e-05,0.063691
"30%",Age_66+,0.495108,0.115971,0.002985,0.026522,2.342e-06,4e-05,0.112651,0.004244,0.122694,1.714e-06,0.000697,0,1.297718,8.6e-05,0.11265
"40%",Age_66+,0.827117,0.204674,0.006582,0.062961,4.624e-06,7.1e-05,0.198815,0.010074,0.221048,3.183e-06,0.001364,0,2.400197,0.000134,0.198796
"50%",Age_66+,1.190142,0.304364,0.011422,0.1083,6.463e-06,0.000106,0.295651,0.017328,0.316031,4.708e-06,0.002024,0,3.404832,0.000202,0.295449
"60%",Age_66+,1.650058,0.419856,0.016908,0.170946,9.272e-06,0.000152,0.407837,0.027351,0.445977,6.511e-06,0.002751,0,4.653809,0.000281,0.407793
"70%",Age_66+,2.367737,0.572027,0.026167,0.247452,1.3399e-05,0.000222,0.555652,0.039592,0.625016,9.393e-06,0.004019,0,6.210693,0.00043,0.55554
"75%",Age_66+,2.846506,0.70941,0.033557,0.337376,1.6583e-05,0.00027,0.689102,0.05398,0.754954,1.1516e-05,0.004933,0,7.272826,0.000529,0.689087
"80%",Age_66+,3.396989,0.870305,0.042359,0.431664,1.989e-05,0.000336,0.84539,0.069066,0.934932,1.351e-05,0.005869,0,8.606255,0.000673,0.845347
"85%",Age_66+,4.245059,1.090074,0.058807,0.593651,2.5395e-05,0.000419,1.058868,0.094984,1.180751,1.7601e-05,0.007207,0,10.791928,0.00088,1.058863
"90%",Age_66+,5.833867,1.435483,0.085766,0.837024,3.3919e-05,0.000608,1.394389,0.133924,1.579609,2.3592e-05,0.010201,0,14.444997,0.001193,1.394174
"95%",Age_66+,9.351305,2.224267,0.146365,1.502567,5.4739e-05,0.00085,2.160592,0.240411,2.415693,3.5793e-05,0.015688,0,22.634201,0.001826,2.16051
"97.5%",Age_66+,12.922649,3.11556,0.213939,2.339441,7.3507e-05,0.001176,3.026371,0.37431,3.489623,4.8264e-05,0.02373,0,33.588238,0.002936,3.026257
"99%",Age_66+,20.489377,4.529824,0.382717,4.442485,0.000118402,0.001944,4.400147,0.710798,5.053941,7.3223e-05,0.038159,0,50.703935,0.00492,4.399416
"99.5%",Age_66+,24.532587,6.596574,0.62028,7.20171,0.000168555,0.00244,6.407732,1.152274,7.343318,0.000103945,0.044299,0,62.843208,0.005688,6.406785
"mean",Age_66+,2.41749757522936,0.596364143119266,0.0355645174311927,0.374347539449541,1.41994513761468e-05,0.000230779816513761,0.579291865137615,0.0598956073394495,0.639418232110092,9.44303211009174e-06,0.00414077798165138,0,6.15000917706422,0.000507076146788991,0.579220385321101
"sd",Age_66+,3.89186357103273,0.932395238284225,0.0867796525842807,0.961205450155859,2.48872885193927e-05,0.000389308382483787,0.90570331237837,0.153792879360354,1.01216734437382,1.51017718719078e-05,0.00689287211893559,0,9.54959614438275,0.00111156596769262,0.905646204407862
"Statistic",Cohort,ug/day,ug/day,ug/m3,ug/day,mg/kg/day,ug/day,ug/day,ug/day,ug/day,mg/kg/day,g/day,ug/m3,ug/m3,ug/m3,ug/day
