"person","gender","age","season","weekend","weight","exp.dermal","exp.inhal","exp.ingest","exp.diet","exp.nondiet","exp.drain","dose.inhal.ug","dose.intake.ug","dose.intake.mgkg","abs.dermal.ug","abs.inhal.ug","abs.ingest.ug","abs.tot.ug","abs.tot.mgkg","urine.tot.ug","exp.window","conc.inhal.max.prod.aer","conc.inhal.max.prod.vap","exp.inhal.indir","abs.hm.ug"
"63","F","1","F","0","8.488","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","F","53","F","0","54.872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","F","9","F","0","21.383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","M","12","S","0","42.491","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","F","7","S","0","21.158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120.118151","0","0","0","0"
"68","F","0","F","0","9.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","M","58","S","0","82.026","0.042274","0.000454","0.014148","0","1.1e-05","0","0.003691","0.017848","2.18e-07","6e-06","0.000591","0.013743","0.01434","1.75e-07","0.007509","43.2641","0","0","0.000454","0.013733"
"70","M","33","F","0","89.963","1.958254","0.019988","0.322163","0","1.5e-05","0.003575","0.557628","0.880087","9.783e-06","0.000124","0.08922","0.312941","0.402285","4.472e-06","0.152208","57.805332","0","2.969666","0.000137","0.312926"
"71","F","86","S","1","59.703","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","F","64","S","1","81.384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","M","70","F","0","61.651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","M","0","W","0","8.307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","M","41","S","1","87.176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","M","52","W","0","98.391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","F","60","W","0","58.554","3.904114","0.149422","1.301381","0","7e-06","0.007251","1.399637","2.701811","4.6142e-05","0.000454","0.223942","1.264126","1.488522","2.5421e-05","0.493226","142.554954","0","6.023386","0.000202","1.264119"
"78","F","42","S","1","50.621","2.243241","0.023115","0.452632","0","1.4e-05","0.004073","0.271402","0.724292","1.4308e-05","9.7e-05","0.043424","0.439674","0.483195","9.545e-06","0.313189","56.112931","0","3.383784","0.000322","0.43966"
"79","M","0","P","0","8.155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.77909","0","0","0","0"
"80","F","53","F","1","81.176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","F","64","P","1","61.639","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","M","12","P","0","46.283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","M","11","F","0","32.412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.600754","0","0","0","0"
"84","M","76","S","0","75.212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","M","49","F","1","76.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","M","33","W","1","75.232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.100059","0","0","0","0"
"87","M","28","P","0","78.221","1.475572","0.043719","0.393431","0","2e-06","0.002755","0.373694","0.767329","9.81e-06","0.000105","0.059791","0.382168","0.442065","5.651e-06","0.29248","75.486691","0","3.420704","0.000204","0.382166"
"88","F","58","S","0","64.56","1.11277","0.0064","0.269304","0","9e-06","0.002","0.06782","0.337398","5.226e-06","0.000111","0.010851","0.261594","0.272557","4.222e-06","0.091997","52.576487","0","1.661185","0.000154","0.261585"
"89","M","6","W","1","22.387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.821455","0","0","0","0"
"90","F","28","S","0","60.84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","234.430298","0","0","0","0"
"91","F","46","F","1","109.226","0.601415","0.003691","0.144689","0","2.5e-05","0.000926","0.05869","0.20349","1.863e-06","4.5e-05","0.00939","0.140547","0.149983","1.373e-06","0.083","80.871209","0","2.322732","0.000529","0.140523"
"92","F","7","F","0","32.253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60.523756","0","0","0","0"
"93","M","42","P","0","89.839","3.337713","0.034721","0.600501","0","0.00019","0.005956","0.564676","1.165732","1.2976e-05","0.000203","0.090348","0.58331","0.673861","7.501e-06","0.265774","141.900801","0","7.395866","0.000319","0.583126"
"94","M","39","P","0","78.228","1.596653","0.009423","0.475156","0","2e-06","0.002979","0.140541","0.615946","7.874e-06","0.000144","0.022487","0.461554","0.484184","6.189e-06","0.335784","74.903725","0","2.474659","0.000368","0.461552"
"95","M","56","W","0","85.591","1.563904","0.012709","0.257941","0","1e-05","0.002863","0.277409","0.535537","6.257e-06","9.8e-05","0.044385","0.250557","0.29504","3.447e-06","0.181963","96.790887","0","3.564124","9.1e-05","0.250547"
"96","F","58","W","0","56.615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","M","16","S","1","58.37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","M","5","F","0","23.101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.064639","0","0","0","0"
"99","M","16","F","0","66.103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","M","37","P","0","82.307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","F","50","S","1","48.241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.433221","0","0","0","0"
"102","F","52","F","0","70.896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","M","17","P","1","61.424","0.149598","0.003691","0.062855","0","1e-06","0.000274","0.038444","0.101339","1.65e-06","1.3e-05","0.006151","0.061056","0.06722","1.094e-06","0.039908","4.718294","0","0.341856","2.2e-05","0.061055"
"104","M","9","F","1","29.017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","F","3","S","1","12.677","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","F","85","F","0","73.79","0.946214","0.024586","0.193267","0","6e-06","0.001736","0.260173","0.453564","6.147e-06","4.4e-05","0.041628","0.187735","0.229406","3.109e-06","0.107359","19.274651","0","1.44202","4.6e-05","0.187728"
"107","M","50","P","1","78.824","1.204721","0.014724","0.365098","0","5.9e-05","0.001724","0.265249","0.630608","8e-06","0.000113","0.04244","0.354646","0.397199","5.039e-06","0.236991","84.073894","0","4.282986","0.000509","0.354589"
"108","M","83","S","0","67.937","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","M","17","P","1","55.052","0.47537","0.00251","0.097778","0","4.4e-05","0.000853","0.026602","0.124476","2.261e-06","4.1e-05","0.004256","0.094979","0.099276","1.803e-06","0.048949","24.89355","0","2.117343","7.5e-05","0.094935"
"110","M","32","F","1","74.567","1.760656","0.011869","0.463598","0","4.9e-05","0.002927","0.140583","0.604478","8.107e-06","0.000208","0.022493","0.450327","0.473028","6.344e-06","0.274934","86.056283","0","2.431353","0.000517","0.450279"
"111","M","11","P","1","46.237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","F","25","P","0","45.717","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","M","48","S","0","77.906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","M","14","F","1","49.458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","F","58","P","0","70.949","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","F","19","F","1","59.248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","F","51","F","0","50.835","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","M","37","W","0","70.512","1.789603","0.016407","0.4786","0","1.3e-05","0.003233","0.217873","0.69682","9.882e-06","0.000146","0.03486","0.464899","0.499905","7.09e-06","0.335459","63.348943","0","4.035399","0.000176","0.464887"
"119","M","34","S","0","65.33","0.28237","0.004726","0.064712","0","2e-06","0.000517","0.042176","0.106933","1.637e-06","1.8e-05","0.006748","0.062859","0.069625","1.066e-06","0.047729","10.017195","0","0.644247","2.8e-05","0.062857"
"120","F","47","W","0","56.108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","M","24","P","0","85.935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","F","47","S","0","48.862","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","F","58","W","1","47.976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.701835","0","0","0","0"
"124","M","51","S","0","73.163","0.502784","0.003515","0.132845","0","3e-06","0.000895","0.033649","0.166611","2.277e-06","6.9e-05","0.005384","0.129042","0.134495","1.838e-06","0.084961","53.005869","0","2.245532","0.000149","0.129039"
"125","M","4","P","0","18.055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","M","0","P","1","9.704","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.887733","0","0","0","0"
"127","M","76","P","1","79.37","1.701233","0.010389","0.472129","0","3.7e-05","0.002928","0.104385","0.576801","7.267e-06","0.000118","0.016702","0.458613","0.475432","5.99e-06","0.273261","69.566208","0","2.43226","0.000485","0.458577"
"128","M","12","F","0","40.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.192729","0","0","0","0"
"129","F","70","P","0","71.137","2.184929","0.063042","0.418254","0","5e-06","0.004036","0.453557","0.872321","1.2263e-05","0.000206","0.072569","0.40628","0.479055","6.734e-06","0.278255","108.721892","0","5.011972","0.00036","0.406276"
"130","M","37","P","0","60.376","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","M","21","F","0","73.615","0.432646","0.00169","0.160583","0","1.6e-05","0.000679","0.056303","0.217017","2.948e-06","8.4e-05","0.009009","0.155986","0.165079","2.242e-06","0.087949","16.839978","0","0.843349","7.8e-05","0.15597"
"132","M","37","S","0","73.368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","M","12","P","0","67.543","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52.443225","0","0","0","0"
"134","M","64","S","0","77.824","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","M","28","W","0","67.458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.630498","0","0","0","0"
"136","M","39","F","0","57.176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","M","27","P","0","78.792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","M","30","F","0","80.908","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","F","25","P","0","61.479","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.183539","0","0","0","0"
"140","M","14","W","1","58.483","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","M","57","W","1","78.225","0.682787","0.008057","0.172089","0","3e-06","0.001258","0.118076","0.290278","3.711e-06","4.1e-05","0.018892","0.167162","0.186096","2.379e-06","0.123697","102.267472","0","3.123756","0.000649","0.16716"
"142","F","19","S","1","68.255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49.281929","0","0","0","0"
"143","M","21","W","0","110.857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.058592","0","0","0","0"
"144","F","6","F","0","20.299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.396872","0","0","0","0"
"145","M","6","P","1","19.531","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","M","56","P","0","74.834","1.272123","0.017536","0.245043","0","8e-06","0.002303","0.164335","0.409596","5.473e-06","0.000143","0.026294","0.238028","0.264465","3.534e-06","0.092903","99.629866","0","1.913281","0.00038","0.23802"
"147","M","36","F","0","65.87","6.088715","0.080494","1.569932","0","9.1e-05","0.011323","1.305121","2.875915","4.3661e-05","0.000418","0.208819","1.524989","1.734227","2.6328e-05","0.534362","256.517034","0","9.406196","0.00042","1.524901"
"148","F","5","S","0","18.854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","M","14","W","0","68.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","M","52","P","0","70.532","1.018817","0.00926","0.182747","0","4e-06","0.001884","0.108794","0.291675","4.135e-06","9.3e-05","0.017407","0.177515","0.195015","2.765e-06","0.065345","55.741673","0","4.678328","0.000127","0.177512"
"151","F","54","F","1","89.031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.596519","0","0","0","0"
"152","M","0","P","0","10.798","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","M","16","W","0","60.741","0.137473","0.000138","0.034523","0","3.5e-05","0","0.001144","0.035691","5.88e-07","1.1e-05","0.000183","0.033535","0.033728","5.55e-07","0.019102","72.58384","0","0","0.000138","0.033501"
"154","M","4","F","1","20.828","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","F","44","F","0","74.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","F","28","S","0","63.691","4.07183","0.011661","1.132582","0","0.000148","0.006664","0.140031","1.273128","1.9989e-05","0.000283","0.022405","1.10016","1.122848","1.763e-05","0.703777","112.552915","0","8.317645","0.001029","1.100016"
"157","M","65","F","1","98.213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","F","67","F","0","64.042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","M","29","F","0","79.402","1.689464","0.022933","0.483674","0","1e-05","0.003056","0.180872","0.664887","8.374e-06","0.000198","0.028939","0.469828","0.498965","6.284e-06","0.280056","112.198988","0","3.814772","0.000403","0.469818"
"160","M","54","W","0","67.865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","M","20","S","1","62.775","0.057086","0.000224","0.016273","0","2.3e-05","0","0.001511","0.017795","2.83e-07","5e-06","0.000242","0.015807","0.016054","2.56e-07","0.011004","39.999727","0","0","0.000224","0.015785"
"162","F","52","W","1","58.414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.743724","0","0","0","0"
"163","F","62","S","0","67.221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.317014","0","0","0","0"
"164","M","31","P","0","57.299","0.007968","4.6e-05","0.002107","0","2e-06","0","0.000338","0.002447","4.3e-08","0","5.4e-05","0.002047","0.002102","3.7e-08","0.00124","40.356419","0","0","4.6e-05","0.002045"
"165","F","20","S","0","59.115","1.453458","0.025868","0.414368","0","3.3e-05","0.002415","0.243671","0.658242","1.1135e-05","9.8e-05","0.038987","0.402506","0.441591","7.47e-06","0.199608","161.061153","0","6.058155","0.000684","0.402474"
"166","M","72","S","0","81.569","1.097687","0.00733","0.246586","0","2e-06","0.002038","0.110112","0.356901","4.375e-06","9.9e-05","0.017618","0.239527","0.257244","3.154e-06","0.120235","46.955873","0","2.543254","0.00018","0.239525"
"167","F","26","W","1","58.249","0.939529","0.025785","0.271312","0","9e-06","0.001694","0.296242","0.567725","9.746e-06","9.7e-05","0.047399","0.263545","0.311041","5.34e-06","0.126419","51.559089","0","2.114053","0.000227","0.263536"
"168","M","55","F","1","66.684","0.841158","0.008375","0.175122","0","1.9e-05","0.001549","0.071756","0.247014","3.704e-06","7.2e-05","0.011481","0.170109","0.181662","2.724e-06","0.124892","30.388865","0","1.286454","0.00032","0.17009"
"169","M","40","P","0","72.492","2.858548","0.041693","0.537745","0","5e-06","0.005312","0.422055","0.960197","1.3246e-05","0.000244","0.067529","0.522351","0.590124","8.141e-06","0.368613","130.468654","0","6.613831","0.000703","0.522346"
"170","F","13","F","0","41.144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","M","80","F","0","74.137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","F","37","W","0","113.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.081267","0","0","0","0"
"173","F","21","F","0","53.531","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106.0974","0","0","0","0"
"174","M","2","F","0","14.121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.523816","0","0","0","0"
"175","F","12","S","0","41.585","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","F","53","F","0","47.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","F","41","W","0","55.768","0.473477","0.000764","0.11236","0","1e-05","0.000816","0.007056","0.119461","2.142e-06","3e-05","0.001129","0.109144","0.110302","1.978e-06","0.0396","47.878557","0","2.027087","5.3e-05","0.109134"
"178","M","7","P","1","23.973","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","M","5","P","0","19.016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.663024","0","0","0","0"
"180","F","23","W","0","82.061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
