"","","exp.dermal","exp.ingest","exp.inhal","dose.inhal","dose.intake","abs.dermal.ug","abs.ingest.ug","abs.inhal.ug","abs.tot.ug","abs.tot.mgkg","ddd.mass","conc.max.prod.aer","conc.max.prod.vap","exp.inhal.indir","abs.hm.ug"
"75%",Age_66+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80%",Age_66+,4.28163127027199e-47,1.04525152520942e-47,4.99741819016641e-49,3.38902090017335e-48,2.30503556304027e-52,5.90422502674383e-51,1.01532882859257e-47,5.42243344027736e-49,1.06022832593795e-47,1.84717059030766e-52,0,0,0,4.99741819016641e-49,1.01461993636598e-47
"85%",Age_66+,5.36929328360834e-22,1.38488158648124e-22,1.6506977182602e-24,1.330103951699e-23,2.26392548761164e-27,5.74340143399805e-26,1.34523620872946e-22,2.1281663227184e-24,1.55428219202317e-22,2.06717824091787e-27,0,0,0,1.64616089443811e-24,1.32627419564204e-22
"90%",Age_66+,2.68014510154643e-11,5.46443642889375e-12,9.41683315002192e-14,7.30108271664738e-13,9.10655185872338e-17,1.40494435326623e-15,5.30800453714299e-12,1.16817323466358e-13,5.41993186913226e-12,8.01391619376804e-17,0,0,0,8.04982670420172e-14,5.29820733822788e-12
"95%",Age_66+,7.35776443887557e-05,1.83427569519846e-05,2.02498970997533e-07,1.78739632750568e-06,3.04657009037652e-10,7.33289825705974e-09,1.78176539139565e-05,2.85983412400908e-07,1.78844524006728e-05,2.565641903097e-10,0,0,0,1.97136436680688e-07,1.77998732645842e-05
"97.5%",Age_66+,0.00709310952218493,0.00237121210498019,9.06850397067154e-06,8.95317020310314e-05,3.42358338078423e-08,6.11585992376084e-07,0.00230333077812221,1.4325072324965e-05,0.00231354553911999,3.17905311471125e-08,0,0,0,9.05609662512043e-06,0.0023020114688054
"99%",Age_66+,0.254914401597311,0.042700847903741,0.000304496432710994,0.00217388950098633,7.12564640099287e-07,2.12838973911231e-05,0.0414784392429642,0.000347822320157814,0.0419467759560088,6.56251341655628e-07,0,0,0,0.000227994093339835,0.0414274066533213
"99.5%",Age_66+,0.798438801263365,0.238544517901278,0.00133700374375015,0.0120906012262127,3.1779983236789e-06,6.67792832223655e-05,0.231715639811534,0.00193449619619404,0.233046931820114,3.00389598578795e-06,0,0,0,0.000965950166626962,0.23156898627472
"mean",Age_66+,0.0501785458793257,0.0126780110764866,0.057654892392937,0.624083399961422,8.62305425893392e-06,5.0917087919268e-06,0.0123150742426266,0.0998533439938275,0.112173509945246,1.55074584600504e-06,4.10967391304348e-05,0.152517043369352,0.110707461747449,3.44575240436234e-05,0.012289174750075
"sd",Age_66+,0.806198469922432,0.200977108818514,1.39666981558505,15.7160231461983,0.000205940983095112,8.0684118475402e-05,0.195223683055366,2.51456370339173,2.64805822761377,3.47525711958844e-05,0.00113117268281967,5.06760684781428,2.89012762182108,0.00061113063654361,0.19487561810464
"Statistic",Cohort,ug/day,ug/day,ug/m3,ug/day,mg/kg/day,ug/day,ug/day,ug/day,ug/day,mg/kg/day,g/day,ug/m3,ug/m3,ug/m3,ug/day
