"person","gender","age","season","weekend","weight","exp.dermal","exp.inhal","exp.ingest","exp.diet","exp.nondiet","exp.drain","dose.inhal.ug","dose.intake.ug","dose.intake.mgkg","abs.dermal.ug","abs.inhal.ug","abs.ingest.ug","abs.tot.ug","abs.tot.mgkg","urine.tot.ug","exp.window","conc.inhal.max.prod.aer","conc.inhal.max.prod.vap","exp.inhal.indir","abs.hm.ug"
"41","M","53","F","0","97.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5e-06","0","0","0","0"
"42","M","45","S","0","66.821","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","M","56","W","1","61.464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","F","40","S","0","107.897","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","M","80","F","0","80.49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6e-05","0","0","0","0"
"46","M","58","P","0","73.398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","M","6","F","0","24.406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","M","9","W","1","27.251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","M","46","P","1","88.916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","M","23","S","0","84.232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","M","8","S","0","28.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","F","62","P","0","60.317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000206","0","0","0","0"
"53","F","60","P","0","54.088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","F","41","W","0","63.713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","186.520783","0","0","0","0"
"55","M","39","F","0","82.932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","M","33","W","1","81.054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149.06799","0","0","0","0"
"57","F","64","W","0","101.058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","M","29","S","0","83.735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","F","31","F","1","51.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","F","9","W","0","27.664","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000268","0","0","0","0"
"61","F","57","S","0","58.792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","F","33","W","0","52.467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","F","24","F","0","54.682","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","M","90","F","1","68.278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","F","75","P","1","66.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","F","33","P","0","65.736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","M","67","S","0","71.158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","F","14","F","1","55.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","F","46","S","1","78.784","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000496","0","0","0","0"
"70","F","48","W","0","61.977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.707607","0","0","0","0"
"71","M","0","F","0","10.52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","F","50","W","1","52.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","M","31","P","0","59.078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","F","62","F","0","85.803","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","F","43","P","0","54.103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","M","7","S","0","23.477","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","F","8","P","1","21.421","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","F","26","F","0","78.691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","F","47","S","1","70.912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","F","19","S","0","51.071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.250731","0","0","0","0"
"81","F","41","W","0","53.962","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","M","17","F","1","61.748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","F","28","F","1","52.386","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","F","29","S","0","50.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3e-05","0","0","0","0"
"85","F","18","P","0","65.865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","M","43","P","0","95.509","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","F","70","F","0","53.653","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002998","0","0","0","0"
"88","M","29","W","0","73.401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","F","2","W","0","13.459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","F","29","W","0","69.108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","F","58","W","1","68.189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4e-06","0","0","0","0"
"92","M","22","W","0","81.221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","M","45","W","1","63.698","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","F","26","P","0","79.561","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","F","28","S","0","45.385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","M","49","W","0","72.622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","M","16","P","0","69.624","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","M","25","P","0","77.499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","M","42","P","0","80.924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5e-06","0","0","0","0"
"100","M","30","S","1","78.402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","M","64","P","1","62.322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","M","33","W","0","73.768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","M","61","F","0","60.743","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","M","61","S","0","58.653","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","F","28","W","0","63.027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","M","2","P","0","14.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5e-06","0","0","0","0"
"107","M","57","P","1","67.356","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.405427","0","0","0","0"
"108","F","71","S","1","64.536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","M","9","F","0","32.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.008402","0","0","0","0"
"110","F","53","F","0","100.521","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","F","41","W","0","61.949","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.886912","0","0","0","0"
"112","F","55","P","0","55.409","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7e-05","0","0","0","0"
"113","M","13","W","0","48.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007253","0","0","0","0"
"114","M","41","W","1","78.25","2.8e-05","0","8e-06","0","0","0","1e-06","9e-06","0","0","0","8e-06","8e-06","0","4e-06","0.042087","0","0","0","8e-06"
"115","F","56","F","1","61.351","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","M","36","F","0","82.636","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","F","32","S","0","60.653","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","F","37","W","0","51.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","M","22","W","0","72.504","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","F","84","W","0","75.433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.073306","0","0","0","0"
"121","M","24","S","1","78.939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","M","50","F","1","82.044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5e-05","0","0","0","0"
"123","M","42","F","1","78.089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","M","78","F","1","61.581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","F","5","S","0","17.579","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","M","9","P","0","44.388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","M","19","F","1","64.158","0.074913","0.001023","0.026208","0","2.3e-05","0","0.008124","0.03435","5.35e-07","6e-06","0.0013","0.025458","0.026764","4.17e-07","0.015571","265.183255","0","0","0.001023","0.025436"
"128","F","49","S","1","80.566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.6e-05","0","0","0","0"
"129","F","70","W","0","77.525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.020341","0","0","0","0"
"130","F","85","F","1","52.606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","M","17","W","0","80.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3e-05","0","0","0","0"
"132","F","16","P","1","66.186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","M","38","P","0","78.589","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","F","46","W","1","60.541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","F","53","W","0","76.422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","F","38","F","0","82.209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","F","49","F","0","59.897","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.266719","0","0","0","0"
"138","M","6","S","0","22.412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","M","22","W","0","79.227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","M","19","F","0","74.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","F","22","S","1","61.351","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","M","2","P","1","15.899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","F","50","W","0","46.233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","F","43","S","0","48.597","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.134378","0","0","0","0"
"145","F","68","F","0","72.647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.164736","0","0","0","0"
"146","F","75","S","1","86.727","0.000641","1e-06","0.000176","0","0","0","1e-05","0.000186","2e-09","0","2e-06","0.000171","0.000172","2e-09","6.9e-05","1.570229","0","0","1e-06","0.000171"
"147","F","5","F","0","13.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","F","36","S","0","74.599","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","M","59","F","0","80.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000293","0","0","0","0"
"150","M","14","W","0","43.137","0.00086","7e-06","0.000212","0","2e-06","0","4.3e-05","0.000255","6e-09","0","7e-06","0.000206","0.000213","5e-09","0.000108","2.988735","0","0","7e-06","0.000205"
"151","F","35","F","1","69.199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","F","39","F","1","70.887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.017485","0","0","0","0"
"153","M","55","F","1","73.481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.9e-05","0","0","0","0"
"154","F","1","F","0","11.784","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","F","23","W","1","75.054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.329411","0","0","0","0"
"156","F","44","P","0","82.707","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.023397","0","0","0","0"
"157","F","58","F","0","78.745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","F","46","S","0","69.687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","F","37","F","0","47.303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","F","19","P","0","61.569","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","F","31","W","0","50.858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","M","50","P","0","76.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","F","70","P","0","71.125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.478702","0","0","0","0"
"164","F","40","P","0","52.693","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","M","15","W","1","57.093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","M","41","S","0","63.487","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","F","14","S","0","45.959","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","F","63","F","0","64.876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","F","21","F","1","53.813","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","M","21","W","0","80.276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","M","99","P","0","69.294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","M","20","F","0","78.071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.018543","0","0","0","0"
"173","M","38","W","0","82.26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","F","22","F","0","54.765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.2e-05","0","0","0","0"
"175","M","61","S","1","54.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","F","12","P","0","29.783","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002348","0","0","0","0"
"177","M","32","S","0","54.846","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.237185","0","0","0","0"
"178","F","3","S","0","14.617","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","M","7","P","0","28.154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","F","65","F","1","70.415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","F","24","P","0","80.226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","M","80","S","0","71.245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","M","37","W","1","70.329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","M","26","P","0","53.992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","F","64","S","0","70.618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","M","29","S","0","66.583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","M","3","F","0","16.811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","M","36","P","1","80.986","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","M","40","S","1","71.465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000511","0","0","0","0"
"190","F","52","F","0","56.679","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","F","17","F","0","54.055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","F","50","P","0","77.518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","F","16","S","1","64.72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","F","22","F","1","54.163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.542113","0","0","0","0"
"195","F","14","F","0","46.514","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","M","31","P","0","100.233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","M","49","S","1","111.748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000571","0","0","0","0"
"198","F","27","P","1","62.274","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","F","69","P","1","53.899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","F","10","P","0","34.591","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","M","34","W","0","64.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004989","0","0","0","0"
"202","M","24","F","1","91.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","M","0","W","0","10.137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","M","31","F","0","76.212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","F","35","F","1","80.432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","F","38","P","0","41.556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1e-05","0","0","0","0"
"207","M","38","S","0","79.638","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","M","69","P","0","74.658","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","M","43","F","0","68.957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","F","43","P","0","66.314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.9e-05","0","0","0","0"
"211","F","4","W","1","15.382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","F","2","F","0","10.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03555","0","0","0","0"
"213","M","38","P","1","98.931","0.005635","3e-06","0.001047","0","1e-06","0","2.6e-05","0.001073","1.1e-08","0","4e-06","0.001017","0.001021","1e-08","0.000343","3.609031","0","0","3e-06","0.001016"
"214","M","37","S","0","86.518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","M","11","P","0","32.116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.080781","0","0","0","0"
"216","F","10","W","0","33.085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000197","0","0","0","0"
"217","M","6","F","0","24.853","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","M","57","P","1","69.264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","F","65","W","0","46.255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","F","38","F","0","55.891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005506","0","0","0","0"
"221","F","1","P","1","12.34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","M","59","P","0","83.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.4e-05","0","0","0","0"
"223","M","29","P","0","66.348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","F","63","S","0","69.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2e-05","0","0","0","0"
"225","M","38","W","0","100.552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","M","60","P","1","106.177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.091921","0","0","0","0"
"227","F","31","W","1","69.789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","F","49","F","0","64.882","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.570337","0","0","0","0"
"229","M","61","S","0","68.536","0.002549","1.6e-05","0.000606","0","0","0","0.000129","0.000735","1.1e-08","0","2.1e-05","0.000589","0.000609","9e-09","0.000406","8.553003","0","0","1.6e-05","0.000588"
"230","M","4","P","0","16.193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","M","37","W","0","75.362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
